instant;date;time;hr;weekdays;month;cnt;t1;t2;hum;wind_speed;weather_code;is_holiday;is_weekend;season
2230;07.04.2015;05:00:00;05;Dienstag;04;98;5;5;87;4;1;0;0;0
2231;07.04.2015;06:00:00;06;Dienstag;04;456;5;4.5;87;5;1;0;0;0
2232;07.04.2015;07:00:00;07;Dienstag;04;1567;6;6;84;2;1;0;0;0
2233;07.04.2015;08:00:00;08;Dienstag;04;3226;8;7.5;76;5;1;0;0;0
2234;07.04.2015;09:00:00;09;Dienstag;04;1633;9.5;9.5;71;5;1;0;0;0
2235;07.04.2015;10:00:00;10;Dienstag;04;887;11.5;11.5;65;6.5;1;0;0;0
2236;07.04.2015;11:00:00;11;Dienstag;04;1001;12;12;58;9;1;0;0;0
2237;07.04.2015;12:00:00;12;Dienstag;04;1315;14;14;53;6.5;1;0;0;0
2238;07.04.2015;13:00:00;13;Dienstag;04;1388;15.5;15.5;51.5;5;1;0;0;0
2239;07.04.2015;14:00:00;14;Dienstag;04;1450;16.5;16.5;46.5;6.5;1;0;0;0
2240;07.04.2015;15:00:00;15;Dienstag;04;1646;17.5;17.5;45.5;9;1;0;0;0
2241;07.04.2015;16:00:00;16;Dienstag;04;2208;17.5;17.5;47;6;2;0;0;0
2242;07.04.2015;17:00:00;17;Dienstag;04;3721;17.5;17.5;47.5;10;2;0;0;0
2243;07.04.2015;18:00:00;18;Dienstag;04;3633;17;17;50.5;9;2;0;0;0
2244;07.04.2015;19:00:00;19;Dienstag;04;2066;15.5;15.5;57;9;1;0;0;0
2245;07.04.2015;20:00:00;20;Dienstag;04;1138;13;13;69.5;13;1;0;0;0
2246;07.04.2015;21:00:00;21;Dienstag;04;707;12;12;77;7.5;1;0;0;0
2247;07.04.2015;22:00:00;22;Dienstag;04;606;12;12;77;7;1;0;0;0
2248;07.04.2015;23:00:00;23;Dienstag;04;361;12;12;72;8;1;0;0;0
2249;08.04.2015;00:00:00;00;Mittwoch;04;236;11;11;77;8;2;0;0;0
2250;08.04.2015;01:00:00;01;Mittwoch;04;136;11;11;77;6.5;1;0;0;0
2251;08.04.2015;02:00:00;02;Mittwoch;04;72;10.5;10;79.5;8;1;0;0;0
2252;08.04.2015;03:00:00;03;Mittwoch;04;54;10;9.5;82;6.5;1;0;0;0
2253;08.04.2015;04:00:00;04;Mittwoch;04;39;9.5;8.5;82;7;1;0;0;0
2254;08.04.2015;05:00:00;05;Mittwoch;04;107;9;8.5;84.5;3;1;0;0;0
2255;08.04.2015;06:00:00;06;Mittwoch;04;580;9;9;84.5;4;1;0;0;0
2256;08.04.2015;07:00:00;07;Mittwoch;04;1890;9;8.5;82;5;1;0;0;0
2257;08.04.2015;08:00:00;08;Mittwoch;04;3714;9;9;87;4;3;0;0;0
2258;08.04.2015;09:00:00;09;Mittwoch;04;1849;11;11;77;0;2;0;0;0
2259;08.04.2015;10:00:00;10;Mittwoch;04;994;12.5;12.5;74.5;7;1;0;0;0
2260;08.04.2015;11:00:00;11;Mittwoch;04;1010;13.5;13.5;69.5;6.5;1;0;0;0
2261;08.04.2015;12:00:00;12;Mittwoch;04;1396;15.5;15.5;63;5;2;0;0;0
2262;08.04.2015;13:00:00;13;Mittwoch;04;1428;16;16;59;14;2;0;0;0
2263;08.04.2015;14:00:00;14;Mittwoch;04;1490;16;16;59;21;2;0;0;0
2264;08.04.2015;15:00:00;15;Mittwoch;04;1516;16;16;61;25;1;0;0;0
2265;08.04.2015;16:00:00;16;Mittwoch;04;2051;15.5;15.5;61;23;1;0;0;0
2266;08.04.2015;17:00:00;17;Mittwoch;04;3610;14.5;14.5;61;23;1;0;0;0
2267;08.04.2015;18:00:00;18;Mittwoch;04;3513;13.5;13.5;63;22;2;0;0;0
2268;08.04.2015;19:00:00;19;Mittwoch;04;2058;12;12;67;19;1;0;0;0
2269;08.04.2015;20:00:00;20;Mittwoch;04;1167;10.5;9.5;74;14;1;0;0;0
2270;08.04.2015;21:00:00;21;Mittwoch;04;742;9.5;7.5;81.5;12;2;0;0;0
2271;08.04.2015;22:00:00;22;Mittwoch;04;615;9;7;82;12;3;0;0;0
2272;08.04.2015;23:00:00;23;Mittwoch;04;376;9;8;87;9;3;0;0;0
2273;09.04.2015;00:00:00;00;Donnerstag;04;217;8;6;93;13;3;0;0;0
2274;09.04.2015;01:00:00;01;Donnerstag;04;160;7.5;5.5;93;13;4;0;0;0
2275;09.04.2015;02:00:00;02;Donnerstag;04;134;7;5;96.5;10;4;0;0;0
2276;09.04.2015;03:00:00;03;Donnerstag;04;56;7;5;96.5;11;4;0;0;0
2277;09.04.2015;04:00:00;04;Donnerstag;04;39;7;5;93;11;4;0;0;0
2278;09.04.2015;05:00:00;05;Donnerstag;04;88;7;5;93;9;4;0;0;0
2279;09.04.2015;06:00:00;06;Donnerstag;04;575;7;5;93;11;4;0;0;0
2280;09.04.2015;07:00:00;07;Donnerstag;04;1925;7;5;96.5;12;4;0;0;0
2281;09.04.2015;08:00:00;08;Donnerstag;04;3712;7;5;96.5;10;4;0;0;0
2282;09.04.2015;09:00:00;09;Donnerstag;04;1827;7.5;6.5;96.5;6.5;4;0;0;0
2283;09.04.2015;10:00:00;10;Donnerstag;04;1041;8.5;6.5;93.5;10;3;0;0;0
2284;09.04.2015;11:00:00;11;Donnerstag;04;1097;10.5;10;85;8;2;0;0;0
2285;09.04.2015;12:00:00;12;Donnerstag;04;1460;14;14;67;9;1;0;0;0
2286;09.04.2015;13:00:00;13;Donnerstag;04;1496;14.5;14.5;57;7;1;0;0;0
2287;09.04.2015;14:00:00;14;Donnerstag;04;1530;15.5;15.5;51.5;8;1;0;0;0
2288;09.04.2015;15:00:00;15;Donnerstag;04;1615;16;16;50;10;1;0;0;0
2289;09.04.2015;16:00:00;16;Donnerstag;04;2120;16;16;52;10;1;0;0;0
2290;09.04.2015;17:00:00;17;Donnerstag;04;3573;16;16;53.5;14;1;0;0;0
2291;09.04.2015;18:00:00;18;Donnerstag;04;3533;14.5;14.5;59;18;1;0;0;0
2292;09.04.2015;19:00:00;19;Donnerstag;04;2251;12.5;12.5;69.5;16;1;0;0;0
2293;09.04.2015;20:00:00;20;Donnerstag;04;1215;11;11;77;12;1;0;0;0
2294;09.04.2015;21:00:00;21;Donnerstag;04;777;10.5;10;79.5;11;1;0;0;0
2295;09.04.2015;22:00:00;22;Donnerstag;04;645;10.5;10;79.5;8;1;0;0;0
2296;09.04.2015;23:00:00;23;Donnerstag;04;434;10;10;82;6;1;0;0;0
2297;10.04.2015;00:00:00;00;Freitag;04;120;9;8.5;87;5;1;0;0;0
2298;10.04.2015;01:00:00;01;Freitag;04;30;8.5;7.5;90;7;1;0;0;0
2299;10.04.2015;02:00:00;02;Freitag;04;73;8;7;90;6;1;0;0;0
2300;10.04.2015;03:00:00;03;Freitag;04;64;8;7.5;90;5;1;0;0;0
2301;10.04.2015;04:00:00;04;Freitag;04;57;8;7;90;6;1;0;0;0
2302;10.04.2015;05:00:00;05;Freitag;04;86;6.5;5;93;7.5;1;0;0;0
2303;10.04.2015;06:00:00;06;Freitag;04;505;7;5.5;93;8;1;0;0;0
2304;10.04.2015;07:00:00;07;Freitag;04;1703;7.5;5.5;90;11;1;0;0;0
2305;10.04.2015;08:00:00;08;Freitag;04;3473;8.5;6.5;90;11;1;0;0;0
2306;10.04.2015;09:00:00;09;Freitag;04;1926;10.5;9.5;79.5;15;1;0;0;0
2307;10.04.2015;10:00:00;10;Freitag;04;1174;13;13;72;15;1;0;0;0
2308;10.04.2015;11:00:00;11;Freitag;04;1239;14.5;14.5;67.5;15;1;0;0;0
2309;10.04.2015;12:00:00;12;Freitag;04;1528;16;16;59.5;18;1;0;0;0
2310;10.04.2015;13:00:00;13;Freitag;04;1602;17;17;59.5;14;1;0;0;0
2311;10.04.2015;14:00:00;14;Freitag;04;1596;18;18;52;17;1;0;0;0
2312;10.04.2015;15:00:00;15;Freitag;04;1914;19.5;19.5;47.5;13;1;0;0;0
2313;10.04.2015;16:00:00;16;Freitag;04;2311;20.5;20.5;33;17;1;0;0;0
2314;10.04.2015;17:00:00;17;Freitag;04;3751;20;20;39;16;1;0;0;0
2315;10.04.2015;18:00:00;18;Freitag;04;3325;18.5;18.5;41.5;16;1;0;0;0
2316;10.04.2015;19:00:00;19;Freitag;04;2059;17.5;17.5;47.5;16;1;0;0;0
2317;10.04.2015;20:00:00;20;Freitag;04;1308;15.5;15.5;49.5;12;1;0;0;0
2318;10.04.2015;21:00:00;21;Freitag;04;863;14.5;14.5;53;7.5;1;0;0;0
2319;10.04.2015;22:00:00;22;Freitag;04;727;14;14;55;9.5;1;0;0;0
2320;10.04.2015;23:00:00;23;Freitag;04;618;13;13;63;18.5;1;0;0;0
2321;11.04.2015;00:00:00;00;Samstag;04;549;12;12;69.5;14;1;0;1;0
2322;11.04.2015;01:00:00;01;Samstag;04;396;12;12;72;11;1;0;1;0
2323;11.04.2015;02:00:00;02;Samstag;04;255;11.5;11.5;79.5;13;4;0;1;0
2324;11.04.2015;03:00:00;03;Samstag;04;165;11;11;82;15;3;0;1;0
2325;11.04.2015;04:00:00;04;Samstag;04;129;11;11;82;19;3;0;1;0
2326;11.04.2015;05:00:00;05;Samstag;04;82;11;11;82;19.5;3;0;1;0
2327;11.04.2015;06:00:00;06;Samstag;04;109;11;11;79.5;19.5;2;0;1;0
2328;11.04.2015;07:00:00;07;Samstag;04;220;12;12;69.5;25;2;0;1;0
2329;11.04.2015;08:00:00;08;Samstag;04;433;12;12;69.5;26;2;0;1;0
2330;11.04.2015;09:00:00;09;Samstag;04;557;11.5;11.5;77;26;7;0;1;0
2331;11.04.2015;10:00:00;10;Samstag;04;560;10;7;82;20;7;0;1;0
2332;11.04.2015;11:00:00;11;Samstag;04;1074;11;11;74.5;25;2;0;1;0
2333;11.04.2015;12:00:00;12;Samstag;04;1729;12;12;58;30;2;0;1;0
2334;11.04.2015;13:00:00;13;Samstag;04;2165;13;13;44;29;3;0;1;0
2335;11.04.2015;14:00:00;14;Samstag;04;2461;12.5;12.5;39.5;30;1;0;1;0
2336;11.04.2015;15:00:00;15;Samstag;04;2713;13.5;13.5;37;26;1;0;1;0
2337;11.04.2015;16:00:00;16;Samstag;04;2483;14;14;33;23;1;0;1;0
2338;11.04.2015;17:00:00;17;Samstag;04;2410;13.5;13.5;32;23;1;0;1;0
2339;11.04.2015;18:00:00;18;Samstag;04;2281;13;13;36;22;1;0;1;0
2340;11.04.2015;19:00:00;19;Samstag;04;1703;12;12;39.5;26;1;0;1;0
2341;11.04.2015;20:00:00;20;Samstag;04;938;10.5;9;37.5;22;1;0;1;0
2342;11.04.2015;21:00:00;21;Samstag;04;600;10;7;43.5;22;1;0;1;0
2343;11.04.2015;22:00:00;22;Samstag;04;548;10;7.5;45;19.5;1;0;1;0
2344;11.04.2015;23:00:00;23;Samstag;04;553;9;7;50;15;1;0;1;0
2345;12.04.2015;00:00:00;00;Sonntag;04;505;8.5;6.5;53.5;10;1;0;1;0
2346;12.04.2015;01:00:00;01;Sonntag;04;406;8;6;57;10;1;0;1;0
2347;12.04.2015;02:00:00;02;Sonntag;04;271;7.5;6;59;9;1;0;1;0
2348;12.04.2015;03:00:00;03;Sonntag;04;221;7;6;61;7;1;0;1;0
2349;12.04.2015;04:00:00;04;Sonntag;04;105;7;6;61;7;1;0;1;0
2350;12.04.2015;05:00:00;05;Sonntag;04;85;7;6;66;6.5;1;0;1;0
2351;12.04.2015;06:00:00;06;Sonntag;04;82;6.5;4;84;12;1;0;1;0
2352;12.04.2015;07:00:00;07;Sonntag;04;143;7.5;5.5;81.5;11;1;0;1;0
2353;12.04.2015;08:00:00;08;Sonntag;04;330;8.5;6;79;15;1;0;1;0
2354;12.04.2015;09:00:00;09;Sonntag;04;768;10.5;9.5;66.5;23.5;1;0;1;0
2355;12.04.2015;10:00:00;10;Sonntag;04;1306;12.5;12.5;47.5;30.5;1;0;1;0
2356;12.04.2015;11:00:00;11;Sonntag;04;2058;14;14;42.5;31.5;1;0;1;0
2357;12.04.2015;12:00:00;12;Sonntag;04;2726;15;15;45;29;1;0;1;0
2358;12.04.2015;13:00:00;13;Sonntag;04;3095;16;16;39;29.5;1;0;1;0
2359;12.04.2015;14:00:00;14;Sonntag;04;3152;17.5;17.5;36.5;31;1;0;1;0
2360;12.04.2015;15:00:00;15;Sonntag;04;3241;18;18;38.5;32;1;0;1;0
2361;12.04.2015;16:00:00;16;Sonntag;04;2987;17.5;17.5;44;32.5;1;0;1;0
2362;12.04.2015;17:00:00;17;Sonntag;04;2472;16.5;16.5;50.5;29.5;1;0;1;0
2363;12.04.2015;18:00:00;18;Sonntag;04;1870;15.5;15.5;57;30;2;0;1;0
2364;12.04.2015;19:00:00;19;Sonntag;04;1310;15;15;59;29;2;0;1;0
2365;12.04.2015;20:00:00;20;Sonntag;04;793;15;15;63;20;2;0;1;0
2366;12.04.2015;21:00:00;21;Sonntag;04;540;14;14;67;19.5;3;0;1;0
2367;12.04.2015;22:00:00;22;Sonntag;04;440;9.5;7;73.5;18;3;0;1;0
2368;12.04.2015;23:00:00;23;Sonntag;04;298;9;7;76;12;4;0;1;0
2369;13.04.2015;00:00:00;00;Montag;04;234;9;7;71;11;4;0;0;0
2370;13.04.2015;01:00:00;01;Montag;04;94;9;8;71;7.5;4;0;0;0
2371;13.04.2015;02:00:00;02;Montag;04;40;8.5;8;76.5;5;4;0;0;0
2372;13.04.2015;03:00:00;03;Montag;04;35;8.5;8;72;5.5;4;0;0;0
2373;13.04.2015;04:00:00;04;Montag;04;42;8;7;68.5;6;4;0;0;0
2374;13.04.2015;05:00:00;05;Montag;04;103;8;7;71;6;4;0;0;0
2375;13.04.2015;06:00:00;06;Montag;04;563;8;7;76;6.5;3;0;0;0
2376;13.04.2015;07:00:00;07;Montag;04;1948;8;6.5;76;8;3;0;0;0
2377;13.04.2015;08:00:00;08;Montag;04;3752;9;8;71;7;3;0;0;0
2378;13.04.2015;09:00:00;09;Montag;04;1799;9.5;8.5;69;7;3;0;0;0
2379;13.04.2015;10:00:00;10;Montag;04;797;11;11;69.5;6.5;3;0;0;0
2380;13.04.2015;11:00:00;11;Montag;04;813;12.5;12.5;69.5;7.5;3;0;0;0
2381;13.04.2015;12:00:00;12;Montag;04;990;13;13;67;15;4;0;0;0
2382;13.04.2015;13:00:00;13;Montag;04;1095;14;14;63;14;3;0;0;0
2383;13.04.2015;14:00:00;14;Montag;04;1013;14.5;14.5;63;13;4;0;0;0
2384;13.04.2015;15:00:00;15;Montag;04;1172;16;16;59;10;2;0;0;0
2385;13.04.2015;16:00:00;16;Montag;04;1676;16;16;57;9;3;0;0;0
2386;13.04.2015;17:00:00;17;Montag;04;3600;16.5;16.5;55.5;13;2;0;0;0
2387;13.04.2015;18:00:00;18;Montag;04;3567;16;16;59;15;2;0;0;0
2388;13.04.2015;19:00:00;19;Montag;04;2076;15;15;65.5;14;2;0;0;0
2389;13.04.2015;20:00:00;20;Montag;04;1174;13.5;13.5;69.5;15;1;0;0;0
2390;13.04.2015;21:00:00;21;Montag;04;690;12.5;12.5;74.5;12;1;0;0;0
2391;13.04.2015;22:00:00;22;Montag;04;483;11.5;11.5;79.5;12;1;0;0;0
2392;13.04.2015;23:00:00;23;Montag;04;292;11;11;77;8;1;0;0;0
2393;14.04.2015;00:00:00;00;Dienstag;04;150;11;11;77;11;1;0;0;0
2394;14.04.2015;01:00:00;01;Dienstag;04;87;10;8;82;13;1;0;0;0
2395;14.04.2015;02:00:00;02;Dienstag;04;53;10;8;79;12;1;0;0;0
2396;14.04.2015;03:00:00;03;Dienstag;04;27;10;8.5;79;10;1;0;0;0
2397;14.04.2015;04:00:00;04;Dienstag;04;39;10;8.5;76;11;1;0;0;0
2398;14.04.2015;05:00:00;05;Dienstag;04;96;9.5;7.5;79;12;1;0;0;0
2399;14.04.2015;06:00:00;06;Dienstag;04;685;9.5;7.5;79;15;1;0;0;0
2400;14.04.2015;07:00:00;07;Dienstag;04;2321;10;8;76;16;1;0;0;0
2401;14.04.2015;08:00:00;08;Dienstag;04;4196;11.5;11.5;69.5;19.5;1;0;0;0
2402;14.04.2015;09:00:00;09;Dienstag;04;2038;13.5;13.5;63;19;1;0;0;0
2403;14.04.2015;10:00:00;10;Dienstag;04;990;15.5;15.5;61;19.5;1;0;0;0
2404;14.04.2015;11:00:00;11;Dienstag;04;1049;18;18;54;21.5;1;0;0;0
2405;14.04.2015;12:00:00;12;Dienstag;04;1464;20.5;20.5;46;27;1;0;0;0
2406;14.04.2015;13:00:00;13;Dienstag;04;1596;21.5;21;42;26;1;0;0;0
2407;14.04.2015;14:00:00;14;Dienstag;04;1511;22.5;21.5;39.5;24;1;0;0;0
2408;14.04.2015;15:00:00;15;Dienstag;04;1665;22.5;21.5;37;28;1;0;0;0
2409;14.04.2015;16:00:00;16;Dienstag;04;2360;22;21;38;26;1;0;0;0
2410;14.04.2015;17:00:00;17;Dienstag;04;4144;22;21;42.5;21;1;0;0;0
2411;14.04.2015;18:00:00;18;Dienstag;04;4062;21.5;21;45;19.5;1;0;0;0
2412;14.04.2015;19:00:00;19;Dienstag;04;2569;20;20;49;19;1;0;0;0
2413;14.04.2015;20:00:00;20;Dienstag;04;1399;18;18;56;14;1;0;0;0
2414;14.04.2015;21:00:00;21;Dienstag;04;904;16.5;16.5;61;10;1;0;0;0
2415;14.04.2015;22:00:00;22;Dienstag;04;701;15.5;15.5;63;9;1;0;0;0
2416;14.04.2015;23:00:00;23;Dienstag;04;413;14.5;14.5;65;9;1;0;0;0
2417;15.04.2015;00:00:00;00;Mittwoch;04;210;14;14;65;12;1;0;0;0
2418;15.04.2015;01:00:00;01;Mittwoch;04;128;14;14;63;12;1;0;0;0
2419;15.04.2015;02:00:00;02;Mittwoch;04;81;13;13;67;12;1;0;0;0
2420;15.04.2015;03:00:00;03;Mittwoch;04;57;12.5;12.5;69.5;9;1;0;0;0
2421;15.04.2015;04:00:00;04;Mittwoch;04;49;12;12;72;7;1;0;0;0
2422;15.04.2015;05:00:00;05;Mittwoch;04;113;11.5;11.5;72;7;1;0;0;0
2423;15.04.2015;06:00:00;06;Mittwoch;04;655;12.5;12.5;67.5;7;1;0;0;0
2424;15.04.2015;07:00:00;07;Mittwoch;04;2393;13.5;13.5;65;5.5;1;0;0;0
2425;15.04.2015;08:00:00;08;Mittwoch;04;4246;15.5;15.5;59;7;1;0;0;0
2426;15.04.2015;09:00:00;09;Mittwoch;04;2200;18.5;18.5;50.5;12;1;0;0;0
2427;15.04.2015;10:00:00;10;Mittwoch;04;1132;19.5;19.5;47.5;12;1;0;0;0
2428;15.04.2015;11:00:00;11;Mittwoch;04;1146;21.5;21;40.5;14;1;0;0;0
2429;15.04.2015;12:00:00;12;Mittwoch;04;1624;23.5;22.5;32;17;1;0;0;0
2430;15.04.2015;13:00:00;13;Mittwoch;04;1722;23.5;22.5;33.5;17;1;0;0;0
2431;15.04.2015;14:00:00;14;Mittwoch;04;1733;23;22;33;18;1;0;0;0
2432;15.04.2015;15:00:00;15;Mittwoch;04;1888;24;23;29.5;20.5;1;0;0;0
2433;15.04.2015;16:00:00;16;Mittwoch;04;2455;25;24;29;18.5;1;0;0;0
2434;15.04.2015;17:00:00;17;Mittwoch;04;4446;23.5;22.5;29;19.5;1;0;0;0
2435;15.04.2015;18:00:00;18;Mittwoch;04;4492;22.5;21.5;32.5;18;1;0;0;0
2436;15.04.2015;19:00:00;19;Mittwoch;04;2814;21.5;21;33;16;1;0;0;0
2437;15.04.2015;20:00:00;20;Mittwoch;04;1606;19;19;47.5;15;1;0;0;0
2438;15.04.2015;21:00:00;21;Mittwoch;04;1039;14.5;14.5;59;21.5;1;0;0;0
2439;15.04.2015;22:00:00;22;Mittwoch;04;773;12;12;72;21.5;1;0;0;0
2440;15.04.2015;23:00:00;23;Mittwoch;04;468;11;11;77;18.5;1;0;0;0
2441;16.04.2015;00:00:00;00;Donnerstag;04;235;11;11;77;18.5;1;0;0;0
2442;16.04.2015;01:00:00;01;Donnerstag;04;159;10.5;9.5;79.5;16;1;0;0;0
2443;16.04.2015;02:00:00;02;Donnerstag;04;73;10;8;82;15;1;0;0;0
2444;16.04.2015;03:00:00;03;Donnerstag;04;46;10;8;82;13;1;0;0;0
2445;16.04.2015;04:00:00;04;Donnerstag;04;39;9;7;87;12;1;0;0;0
2446;16.04.2015;05:00:00;05;Donnerstag;04;103;9;7.5;87;11;1;0;0;0
2447;16.04.2015;06:00:00;06;Donnerstag;04;683;9;7.5;87;11;2;0;0;0
2448;16.04.2015;07:00:00;07;Donnerstag;04;2265;9.5;7.5;84.5;16;1;0;0;0
2449;16.04.2015;08:00:00;08;Donnerstag;04;4211;11;11;77;19;2;0;0;0
2450;16.04.2015;09:00:00;09;Donnerstag;04;2111;11.5;11.5;74.5;19.5;2;0;0;0
2451;16.04.2015;10:00:00;10;Donnerstag;04;1122;13.5;13.5;63;20.5;1;0;0;0
2452;16.04.2015;11:00:00;11;Donnerstag;04;1037;14;14;59;23;1;0;0;0
2453;16.04.2015;12:00:00;12;Donnerstag;04;1265;15;15;53;27;1;0;0;0
2454;16.04.2015;13:00:00;13;Donnerstag;04;1385;15.5;15.5;49.5;26;1;0;0;0
2455;16.04.2015;14:00:00;14;Donnerstag;04;1353;15.5;15.5;48;26;1;0;0;0
2456;16.04.2015;15:00:00;15;Donnerstag;04;1455;15;15;51.5;27;1;0;0;0
2457;16.04.2015;16:00:00;16;Donnerstag;04;1995;14;14;49.5;25;1;0;0;0
2458;16.04.2015;17:00:00;17;Donnerstag;04;3334;13;13;47;23;1;0;0;0
2459;16.04.2015;18:00:00;18;Donnerstag;04;3012;12;12;52.5;19.5;1;0;0;0
2460;16.04.2015;19:00:00;19;Donnerstag;04;1904;11;11;56;20;2;0;0;0
2461;16.04.2015;20:00:00;20;Donnerstag;04;1036;11;11;60;20.5;1;0;0;0
2462;16.04.2015;21:00:00;21;Donnerstag;04;690;10.5;9.5;64.5;19.5;1;0;0;0
2463;16.04.2015;22:00:00;22;Donnerstag;04;581;10;7;69;23;1;0;0;0
2464;16.04.2015;23:00:00;23;Donnerstag;04;395;10;7;67;20;1;0;0;0
2465;17.04.2015;00:00:00;00;Freitag;04;241;10;7;67;23;1;0;0;0
2466;17.04.2015;01:00:00;01;Freitag;04;105;10;7;67;20;7;0;0;0
2467;17.04.2015;02:00:00;02;Freitag;04;61;9;6;76;20.5;7;0;0;0
2468;17.04.2015;03:00:00;03;Freitag;04;56;9;6;73.5;19;7;0;0;0
2469;17.04.2015;04:00:00;04;Freitag;04;31;9;6;71;20;1;0;0;0
2470;17.04.2015;05:00:00;05;Freitag;04;97;9;6;73.5;18;1;0;0;0
2471;17.04.2015;06:00:00;06;Freitag;04;551;9;6;73.5;18.5;1;0;0;0
2472;17.04.2015;07:00:00;07;Freitag;04;2032;9;6;73.5;20.5;1;0;0;0
2473;17.04.2015;08:00:00;08;Freitag;04;3868;9.5;6.5;76.5;26;2;0;0;0
2474;17.04.2015;09:00:00;09;Freitag;04;1970;11.5;11.5;60.5;27;2;0;0;0
2475;17.04.2015;10:00:00;10;Freitag;04;1087;12;12;52.5;30.5;2;0;0;0
2476;17.04.2015;11:00:00;11;Freitag;04;1078;12;12;51;30.5;2;0;0;0
2477;17.04.2015;12:00:00;12;Freitag;04;1423;13;13;45.5;29.5;1;0;0;0
2478;17.04.2015;13:00:00;13;Freitag;04;1521;13;13;45.5;28;2;0;0;0
2479;17.04.2015;14:00:00;14;Freitag;04;1377;13;13;42.5;30.5;1;0;0;0
2480;17.04.2015;15:00:00;15;Freitag;04;1536;13;13;45.5;29;1;0;0;0
2481;17.04.2015;16:00:00;16;Freitag;04;2067;13;13;49;27;1;0;0;0
2482;17.04.2015;17:00:00;17;Freitag;04;3418;12;12;58;26;1;0;0;0
2483;17.04.2015;18:00:00;18;Freitag;04;2761;11;11;69.5;24;2;0;0;0
2484;17.04.2015;19:00:00;19;Freitag;04;1712;10.5;9;69;22;1;0;0;0
2485;17.04.2015;20:00:00;20;Freitag;04;1020;10;7.5;69;19.5;2;0;0;0
2486;17.04.2015;21:00:00;21;Freitag;04;708;9.5;6.5;73.5;20;2;0;0;0
2487;17.04.2015;22:00:00;22;Freitag;04;594;9;6;71;19;2;0;0;0
2488;17.04.2015;23:00:00;23;Freitag;04;482;8;5;73.5;19.5;3;0;0;0
2489;18.04.2015;00:00:00;00;Samstag;04;332;8;5;71;21;3;0;1;0
2490;18.04.2015;01:00:00;01;Samstag;04;267;7;3.5;73.5;22;4;0;1;0
2491;18.04.2015;02:00:00;02;Samstag;04;193;7;4;73.5;18;3;0;1;0
2492;18.04.2015;03:00:00;03;Samstag;04;153;7;4;76;15;3;0;1;0
2493;18.04.2015;04:00:00;04;Samstag;04;97;6.5;4;78.5;14;3;0;1;0
2494;18.04.2015;05:00:00;05;Samstag;04;74;5.5;3;84;11;2;0;1;0
2495;18.04.2015;06:00:00;06;Samstag;04;97;5.5;4;87;6.5;3;0;1;0
2496;18.04.2015;07:00:00;07;Samstag;04;261;7;5;81;13;2;0;1;0
2497;18.04.2015;08:00:00;08;Samstag;04;514;8.5;5;76;22;2;0;1;0
2498;18.04.2015;09:00:00;09;Samstag;04;917;9.5;6;71;27;2;0;1;0
2499;18.04.2015;10:00:00;10;Samstag;04;1342;11;11;62;28;2;0;1;0
2500;18.04.2015;11:00:00;11;Samstag;04;1944;12;12;58;29;2;0;1;0
2501;18.04.2015;12:00:00;12;Samstag;04;2430;12.5;12.5;54.5;30.5;2;0;1;0
2502;18.04.2015;13:00:00;13;Samstag;04;2843;13;13;51;30.5;2;0;1;0
2503;18.04.2015;14:00:00;14;Samstag;04;2873;13;13;45.5;34;1;0;1;0
2504;18.04.2015;15:00:00;15;Samstag;04;3099;13;13;47.5;31.5;2;0;1;0
2505;18.04.2015;16:00:00;16;Samstag;04;2955;13;13;41;31;1;0;1;0
2506;18.04.2015;17:00:00;17;Samstag;04;2759;13;13;44;28;1;0;1;0
2507;18.04.2015;18:00:00;18;Samstag;04;2034;12;12;44;30.5;1;0;1;0
2508;18.04.2015;19:00:00;19;Samstag;04;1617;11.5;11.5;50.5;26;1;0;1;0
2509;18.04.2015;20:00:00;20;Samstag;04;1175;11;11;52;22;1;0;1;0
2510;18.04.2015;21:00:00;21;Samstag;04;579;9.5;7;62;19.5;1;0;1;0
2511;18.04.2015;22:00:00;22;Samstag;04;550;8.5;5.5;68.5;16;1;0;1;0
2512;18.04.2015;23:00:00;23;Samstag;04;490;7;4.5;81;16;3;0;1;0
2513;19.04.2015;00:00:00;00;Sonntag;04;377;7;5;81;11;4;0;1;0
2514;19.04.2015;01:00:00;01;Sonntag;04;295;6;3.5;81;12;4;0;1;0
2515;19.04.2015;02:00:00;02;Sonntag;04;222;5.5;3.5;84;9;4;0;1;0
2516;19.04.2015;03:00:00;03;Sonntag;04;185;5;2;81;11;4;0;1;0
2517;19.04.2015;04:00:00;04;Sonntag;04;79;5;2;81;15;4;0;1;0
2518;19.04.2015;05:00:00;05;Sonntag;04;57;5;3;78.5;8;4;0;1;0
2519;19.04.2015;06:00:00;06;Sonntag;04;84;5.5;3;76;10;3;0;1;0
2520;19.04.2015;07:00:00;07;Sonntag;04;153;6;4;71;10;3;0;1;0
2521;19.04.2015;08:00:00;08;Sonntag;04;339;7.5;5.5;64;11;3;0;1;0
2522;19.04.2015;09:00:00;09;Sonntag;04;678;8;5;64;16;4;0;1;0
2523;19.04.2015;10:00:00;10;Sonntag;04;1158;9;6.5;58;16;4;0;1;0
2524;19.04.2015;11:00:00;11;Sonntag;04;1468;9;7;58;13;4;0;1;0
2525;19.04.2015;12:00:00;12;Sonntag;04;1633;10;8;54;12;3;0;1;0
