instant;date;time;hr;weekdays;month;cnt;t1;t2;hum;wind_speed;weather_code;is_holiday;is_weekend;season
3599;2015-06-03;06:00:00;6;Mittwoch;6;735;13;13;72;18.5;2;0;0;1
3600;2015-06-03;07:00:00;7;Mittwoch;6;2380;14;14;67;23;2;0;0;1
3601;2015-06-03;08:00:00;8;Mittwoch;6;4607;15;15;59;25;2;0;0;1
3602;2015-06-03;09:00:00;9;Mittwoch;6;2404;16;16;51.5;26;2;0;0;1
3603;2015-06-03;10:00:00;10;Mittwoch;6;1137;16;16;50;21.5;3;0;0;1
3604;2015-06-03;11:00:00;11;Mittwoch;6;1058;18;18;41.5;25;2;0;0;1
3605;2015-06-03;12:00:00;12;Mittwoch;6;1462;17.5;17.5;41;21;2;0;0;1
3606;2015-06-03;13:00:00;13;Mittwoch;6;1458;18.5;18.5;38.5;19;1;0;0;1
3607;2015-06-03;14:00:00;14;Mittwoch;6;1437;19;19;39;19.5;1;0;0;1
3608;2015-06-03;15:00:00;15;Mittwoch;6;1498;19;19;39;15.5;1;0;0;1
3609;2015-06-03;16:00:00;16;Mittwoch;6;2135;20;20;37.5;15;1;0;0;1
3610;2015-06-03;17:00:00;17;Mittwoch;6;3891;18.5;18.5;40;15;1;0;0;1
3611;2015-06-03;18:00:00;18;Mittwoch;6;4096;18.5;18.5;38.5;13;1;0;0;1
3612;2015-06-03;19:00:00;19;Mittwoch;6;2558;19;19;38.5;15;1;0;0;1
3613;2015-06-03;20:00:00;20;Mittwoch;6;1576;18;18;44.5;12;1;0;0;1
3614;2015-06-03;21:00:00;21;Mittwoch;6;1114;17;17;43.5;6.5;1;0;0;1
3615;2015-06-03;22:00:00;22;Mittwoch;6;698;15.5;15.5;53.5;2;1;0;0;1
3616;2015-06-03;23:00:00;23;Mittwoch;6;512;14.5;14.5;57;3;1;0;0;1
3617;2015-06-04;00:00:00;0;Donnerstag;6;291;14;14;61;2;1;0;0;1
3618;2015-06-04;01:00:00;1;Donnerstag;6;169;13;13;65;6;1;0;0;1
3619;2015-06-04;02:00:00;2;Donnerstag;6;139;12.5;12.5;69.5;5;1;0;0;1
3620;2015-06-04;03:00:00;3;Donnerstag;6;81;12;12;67;3;1;0;0;1
3621;2015-06-04;04:00:00;4;Donnerstag;6;70;11;11;77;2;1;0;0;1
3622;2015-06-04;05:00:00;5;Donnerstag;6;132;11.5;11.5;74.5;0;1;0;0;1
3623;2015-06-04;06:00:00;6;Donnerstag;6;728;14;14;65;2;1;0;0;1
3624;2015-06-04;07:00:00;7;Donnerstag;6;2488;15.5;15.5;61;3;1;0;0;1
3625;2015-06-04;08:00:00;8;Donnerstag;6;4581;16;16;52;7.5;1;0;0;1
3626;2015-06-04;09:00:00;9;Donnerstag;6;2447;18;18;46;12;1;0;0;1
3627;2015-06-04;10:00:00;10;Donnerstag;6;1227;18.5;18.5;46;15;1;0;0;1
3628;2015-06-04;11:00:00;11;Donnerstag;6;1272;20;20;41.5;17;1;0;0;1
3629;2015-06-04;12:00:00;12;Donnerstag;6;1695;20.5;20.5;46;19.5;2;0;0;1
3630;2015-06-04;13:00:00;13;Donnerstag;6;1734;21;21;43;21.5;1;0;0;1
3631;2015-06-04;14:00:00;14;Donnerstag;6;1676;21.5;21;45;24;1;0;0;1
3632;2015-06-04;15:00:00;15;Donnerstag;6;1908;22;21;42.5;24;1;0;0;1
3633;2015-06-04;16:00:00;16;Donnerstag;6;2584;22;21;37;20;1;0;0;1
3634;2015-06-04;17:00:00;17;Donnerstag;6;4322;22;21;30.5;18.5;1;0;0;1
3635;2015-06-04;18:00:00;18;Donnerstag;6;4365;21;20.5;45.5;16;1;0;0;1
3636;2015-06-04;19:00:00;19;Donnerstag;6;2782;18.5;18.5;58;22;1;0;0;1
3637;2015-06-04;20:00:00;20;Donnerstag;6;1900;17.5;17.5;62;18.5;1;0;0;1
3638;2015-06-04;21:00:00;21;Donnerstag;6;1313;16;16;68;16;1;0;0;1
3639;2015-06-04;22:00:00;22;Donnerstag;6;875;15;15;72;18;1;0;0;1
3640;2015-06-04;23:00:00;23;Donnerstag;6;672;15;15;77;16;1;0;0;1
3641;2015-06-05;00:00:00;0;Freitag;6;398;14;14;82;13;1;0;0;1
3642;2015-06-05;01:00:00;1;Freitag;6;199;14;14;82;14;1;0;0;1
3643;2015-06-05;02:00:00;2;Freitag;6;190;14;14;82;11;1;0;0;1
3644;2015-06-05;06:00:00;6;Freitag;6;473;15.5;15.5;88;8;10;0;0;1
3645;2015-06-05;07:00:00;7;Freitag;6;1935;17.5;17.5;83;7.5;1;0;0;1
3646;2015-06-05;08:00:00;8;Freitag;6;3793;18.5;18.5;83;9;1;0;0;1
3647;2015-06-05;09:00:00;9;Freitag;6;2335;22;22;71;7.5;1;0;0;1
3648;2015-06-05;10:00:00;10;Freitag;6;1259;24.5;24.5;63;14;1;0;0;1
3649;2015-06-05;11:00:00;11;Freitag;6;1138;24;24;65;21;2;0;0;1
3650;2015-06-05;12:00:00;12;Freitag;6;1568;23;23;61;26;1;0;0;1
3651;2015-06-05;13:00:00;13;Freitag;6;1700;24;24;55.5;19.5;1;0;0;1
3652;2015-06-05;14:00:00;14;Freitag;6;1558;24.5;24.5;47;20.5;1;0;0;1
3653;2015-06-05;15:00:00;15;Freitag;6;1877;25;25;44;18;1;0;0;1
3654;2015-06-05;16:00:00;16;Freitag;6;2529;24;24;52;25;1;0;0;1
3655;2015-06-05;17:00:00;17;Freitag;6;3995;23;23;53;25;2;0;0;1
3656;2015-06-05;18:00:00;18;Freitag;6;3411;23;23;50;26;2;0;0;1
3657;2015-06-05;19:00:00;19;Freitag;6;2207;21.5;21.5;55;29.5;2;0;0;1
3658;2015-06-05;20:00:00;20;Freitag;6;1531;19;19;60;30;2;0;0;1
3659;2015-06-05;21:00:00;21;Freitag;6;1077;16.5;16.5;50.5;28;1;0;0;1
3660;2015-06-05;22:00:00;22;Freitag;6;729;15;15;49.5;30;1;0;0;1
3661;2015-06-05;23:00:00;23;Freitag;6;661;14;14;57;26;1;0;0;1
3662;2015-06-06;00:00:00;0;Samstag;6;515;12.5;12.5;61;21;1;0;1;1
3663;2015-06-06;01:00:00;1;Samstag;6;379;12;12;67;25;1;0;1;1
3664;2015-06-06;02:00:00;2;Samstag;6;225;12;12;65;22.5;1;0;1;1
3665;2015-06-06;03:00:00;3;Samstag;6;169;11;11;74.5;19.5;1;0;1;1
3666;2015-06-06;04:00:00;4;Samstag;6;119;10.5;9.5;79.5;16;1;0;1;1
3667;2015-06-06;05:00:00;5;Samstag;6;92;11;11;72;16;1;0;1;1
3668;2015-06-06;06:00:00;6;Samstag;6;151;12;12;67;20;1;0;1;1
3669;2015-06-06;07:00:00;7;Samstag;6;314;12.5;12.5;65;22;1;0;1;1
3670;2015-06-06;08:00:00;8;Samstag;6;699;14.5;14.5;55;24;1;0;1;1
3671;2015-06-06;09:00:00;9;Samstag;6;1172;15.5;15.5;48;26;2;0;1;1
3672;2015-06-06;10:00:00;10;Samstag;6;1675;16;16;43.5;23;2;0;1;1
3673;2015-06-06;11:00:00;11;Samstag;6;2066;17;17;42;24;2;0;1;1
3674;2015-06-06;12:00:00;12;Samstag;6;2459;17;17;40.5;29.5;2;0;1;1
3675;2015-06-06;13:00:00;13;Samstag;6;2742;18.5;18.5;36;28;1;0;1;1
3676;2015-06-06;14:00:00;14;Samstag;6;2891;19;19;36;29;1;0;1;1
3677;2015-06-06;15:00:00;15;Samstag;6;2969;19.5;19.5;36;27;1;0;1;1
3678;2015-06-06;16:00:00;16;Samstag;6;2945;20;20;35;27;1;0;1;1
3679;2015-06-06;17:00:00;17;Samstag;6;2850;19.5;19.5;36;27.5;1;0;1;1
3680;2015-06-06;18:00:00;18;Samstag;6;2685;18;18;40;27;1;0;1;1
3681;2015-06-06;19:00:00;19;Samstag;6;1889;17.5;17.5;42.5;28;1;0;1;1
3682;2015-06-06;20:00:00;20;Samstag;6;1139;16.5;16.5;42;24;1;0;1;1
3683;2015-06-06;21:00:00;21;Samstag;6;904;16;16;42;25;1;0;1;1
3684;2015-06-06;22:00:00;22;Samstag;6;921;15;15;48;20.5;1;0;1;1
3685;2015-06-06;23:00:00;23;Samstag;6;850;13.5;13.5;55;19.5;1;0;1;1
3686;2015-06-07;00:00:00;0;Sonntag;6;696;13;13;59;15;1;0;1;1
3687;2015-06-07;01:00:00;1;Sonntag;6;519;11.5;11.5;65;11;1;0;1;1
3688;2015-06-07;02:00:00;2;Sonntag;6;381;11.5;11.5;67;15;1;0;1;1
3689;2015-06-07;03:00:00;3;Sonntag;6;272;11;11;72;10;1;0;1;1
3690;2015-06-07;04:00:00;4;Sonntag;6;150;10;9;76;9;1;0;1;1
3691;2015-06-07;05:00:00;5;Sonntag;6;115;10;9;76;8;1;0;1;1
3692;2015-06-07;06:00:00;6;Sonntag;6;144;11.5;11.5;72;9;1;0;1;1
3693;2015-06-07;07:00:00;7;Sonntag;6;232;13;13;67;13;1;0;1;1
3694;2015-06-07;08:00:00;8;Sonntag;6;454;14;14;63;10;1;0;1;1
3695;2015-06-07;09:00:00;9;Sonntag;6;1001;15.5;15.5;53.5;13;2;0;1;1
3696;2015-06-07;10:00:00;10;Sonntag;6;1533;15.5;15.5;51.5;10;3;0;1;1
3697;2015-06-07;11:00:00;11;Sonntag;6;2255;16.5;16.5;46.5;10;3;0;1;1
3698;2015-06-07;12:00:00;12;Sonntag;6;2778;17.5;17.5;42.5;10;2;0;1;1
3699;2015-06-07;13:00:00;13;Sonntag;6;3068;18;18;38.5;12;1;0;1;1
3700;2015-06-07;14:00:00;14;Sonntag;6;3248;18.5;18.5;39;12;1;0;1;1
3701;2015-06-07;15:00:00;15;Sonntag;6;3307;19;19;35;13;1;0;1;1
3702;2015-06-07;16:00:00;16;Sonntag;6;3196;20;20;34;10;1;0;1;1
3703;2015-06-07;17:00:00;17;Sonntag;6;3027;20;20;33;11;1;0;1;1
3704;2015-06-07;18:00:00;18;Sonntag;6;2870;19;19;36;14;1;0;1;1
3705;2015-06-07;19:00:00;19;Sonntag;6;2294;19;19;33.5;15;1;0;1;1
3706;2015-06-07;20:00:00;20;Sonntag;6;1772;16.5;16.5;50;17;1;0;1;1
3707;2015-06-07;21:00:00;21;Sonntag;6;1062;14;14;74.5;22;1;0;1;1
3708;2015-06-07;22:00:00;22;Sonntag;6;634;13;13;79.5;19.5;1;0;1;1
3709;2015-06-07;23:00:00;23;Sonntag;6;399;12.5;12.5;79.5;12;1;0;1;1
3710;2015-06-08;00:00:00;0;Montag;6;278;12.5;12.5;74.5;5.5;1;0;0;1
3711;2015-06-08;01:00:00;1;Montag;6;171;13;13;72;2;1;0;0;1
3712;2015-06-08;02:00:00;2;Montag;6;102;12;12;77;4;2;0;0;1
3713;2015-06-08;03:00:00;3;Montag;6;43;11;11;82;6.5;1;0;0;1
3714;2015-06-08;04:00:00;4;Montag;6;55;10.5;10.5;85;6;1;0;0;1
3715;2015-06-08;05:00:00;5;Montag;6;138;10;9.5;82;6.5;1;0;0;1
3716;2015-06-08;06:00:00;6;Montag;6;675;11;11;72;8;1;0;0;1
3717;2015-06-08;07:00:00;7;Montag;6;2267;12.5;12.5;65;7;1;0;0;1
3718;2015-06-08;08:00:00;8;Montag;6;4507;14;14;63;7;1;0;0;1
3719;2015-06-08;09:00:00;9;Montag;6;2323;15.5;15.5;53.5;10;2;0;0;1
3720;2015-06-08;10:00:00;10;Montag;6;1132;16;16;48.5;12;3;0;0;1
3721;2015-06-08;11:00:00;11;Montag;6;1053;16;16;45;17;3;0;0;1
3722;2015-06-08;12:00:00;12;Montag;6;1323;17;17;43.5;16;1;0;0;1
3723;2015-06-08;13:00:00;13;Montag;6;1346;17;17;42;18;1;0;0;1
3724;2015-06-08;14:00:00;14;Montag;6;1324;16.5;16.5;55.5;21.5;7;0;0;1
3725;2015-06-08;15:00:00;15;Montag;6;1387;16;16;55;22;2;0;0;1
3726;2015-06-08;16:00:00;16;Montag;6;1930;15;15;59;28;2;0;0;1
3727;2015-06-08;17:00:00;17;Montag;6;3721;15;15;61;22;3;0;0;1
3728;2015-06-08;18:00:00;18;Montag;6;3492;14;14;67;22;3;0;0;1
3729;2015-06-08;19:00:00;19;Montag;6;2133;13.5;13.5;69.5;20;3;0;0;1
3730;2015-06-08;20:00:00;20;Montag;6;1349;13;13;69.5;18;2;0;0;1
3731;2015-06-08;21:00:00;21;Montag;6;909;13;13;59;19;1;0;0;1
3732;2015-06-08;22:00:00;22;Montag;6;575;12;12;63;14;1;0;0;1
3733;2015-06-08;23:00:00;23;Montag;6;354;10.5;9.5;69;13;1;0;0;1
3734;2015-06-09;00:00:00;0;Dienstag;6;205;9.5;7.5;73.5;14;1;0;0;1
3735;2015-06-09;01:00:00;1;Dienstag;6;123;9;7;76;14;1;0;0;1
3736;2015-06-09;02:00:00;2;Dienstag;6;104;9;7;76;15;1;0;0;1
3737;2015-06-09;03:00:00;3;Dienstag;6;44;9;7;76;14;2;0;0;1
3738;2015-06-09;04:00:00;4;Dienstag;6;37;9;6.5;76;16;1;0;0;1
3739;2015-06-09;05:00:00;5;Dienstag;6;132;9;6;76;18;4;0;0;1
3740;2015-06-09;06:00:00;6;Dienstag;6;792;9.5;6.5;73.5;20;2;0;0;1
3741;2015-06-09;07:00:00;7;Dienstag;6;2460;10.5;9.5;69;19.5;2;0;0;1
3742;2015-06-09;08:00:00;8;Dienstag;6;4615;12;12;60.5;25;2;0;0;1
3743;2015-06-09;09:00:00;9;Dienstag;6;2347;13;13;55;26;2;0;0;1
3744;2015-06-09;10:00:00;10;Dienstag;6;1130;13.5;13.5;49.5;24;2;0;0;1
3745;2015-06-09;11:00:00;11;Dienstag;6;1059;14;14;46;23;2;0;0;1
3746;2015-06-09;12:00:00;12;Dienstag;6;1333;14;14;46;25;1;0;0;1
3747;2015-06-09;13:00:00;13;Dienstag;6;1306;14;14;48;24;2;0;0;1
3748;2015-06-09;14:00:00;14;Dienstag;6;1217;14;14;48;24;3;0;0;1
3749;2015-06-09;15:00:00;15;Dienstag;6;1295;15;15;46.5;21;3;0;0;1
3750;2015-06-09;16:00:00;16;Dienstag;6;2035;14;14;46;24;3;0;0;1
3751;2015-06-09;17:00:00;17;Dienstag;6;3739;14.5;14.5;48;25;2;0;0;1
3752;2015-06-09;18:00:00;18;Dienstag;6;3823;14;14;48;23;2;0;0;1
3753;2015-06-09;19:00:00;19;Dienstag;6;2133;14;14;49.5;24;3;0;0;1
3754;2015-06-09;20:00:00;20;Dienstag;6;1362;13;13;55;26;3;0;0;1
3755;2015-06-09;21:00:00;21;Dienstag;6;971;12;12;58;21;4;0;0;1
3756;2015-06-09;22:00:00;22;Dienstag;6;598;12;12;58;20.5;4;0;0;1
3757;2015-06-09;23:00:00;23;Dienstag;6;395;11.5;11.5;62.5;18.5;3;0;0;1
3758;2015-06-10;00:00:00;0;Mittwoch;6;209;11;11;64.5;17;4;0;0;1
3759;2015-06-10;01:00:00;1;Mittwoch;6;95;11;11;62;19;4;0;0;1
3760;2015-06-10;02:00:00;2;Mittwoch;6;73;11;11;62;18.5;4;0;0;1
3761;2015-06-10;03:00:00;3;Mittwoch;6;45;10;8;71;18;3;0;0;1
3762;2015-06-10;04:00:00;4;Mittwoch;6;55;10;8;71;17;4;0;0;1
3763;2015-06-10;05:00:00;5;Mittwoch;6;138;11;11;67;19.5;4;0;0;1
3764;2015-06-10;06:00:00;6;Mittwoch;6;700;11;11;67;21;3;0;0;1
3765;2015-06-10;07:00:00;7;Mittwoch;6;2375;11;11;69.5;19;3;0;0;1
3766;2015-06-10;08:00:00;8;Mittwoch;6;4694;12.5;12.5;61;20.5;3;0;0;1
3767;2015-06-10;09:00:00;9;Mittwoch;6;2313;14;14;57;20;2;0;0;1
3768;2015-06-10;10:00:00;10;Mittwoch;6;1164;15;15;55;23;3;0;0;1
3769;2015-06-10;11:00:00;11;Mittwoch;6;1081;15;15;55;21;2;0;0;1
3770;2015-06-10;12:00:00;12;Mittwoch;6;1497;15.5;15.5;53.5;23;2;0;0;1
3771;2015-06-10;13:00:00;13;Mittwoch;6;1398;17;17;49;22;2;0;0;1
3772;2015-06-10;14:00:00;14;Mittwoch;6;1339;17;17;49;28;2;0;0;1
3773;2015-06-10;15:00:00;15;Mittwoch;6;1593;18;18;46;30;2;0;0;1
3774;2015-06-10;16:00:00;16;Mittwoch;6;2083;18;18;46;28;2;0;0;1
3775;2015-06-10;17:00:00;17;Mittwoch;6;4091;17.5;17.5;44;28;2;0;0;1
3776;2015-06-10;18:00:00;18;Mittwoch;6;4177;17;17;45;30.5;1;0;0;1
3777;2015-06-10;19:00:00;19;Mittwoch;6;2558;17;17;45;28;1;0;0;1
3778;2015-06-10;20:00:00;20;Mittwoch;6;1681;15.5;15.5;55.5;23;1;0;0;1
3779;2015-06-10;21:00:00;21;Mittwoch;6;1075;14.5;14.5;61;20;1;0;0;1
3780;2015-06-10;22:00:00;22;Mittwoch;6;789;13.5;13.5;65;17;1;0;0;1
3781;2015-06-10;23:00:00;23;Mittwoch;6;484;12.5;12.5;67;16;1;0;0;1
3782;2015-06-11;00:00:00;0;Donnerstag;6;301;12;12;72;13;1;0;0;1
3783;2015-06-11;01:00:00;1;Donnerstag;6;161;11;11;79.5;11;1;0;0;1
3784;2015-06-11;02:00:00;2;Donnerstag;6;86;11;11;82;9;1;0;0;1
3785;2015-06-11;03:00:00;3;Donnerstag;6;61;11;11;82;6.5;1;0;0;1
3786;2015-06-11;04:00:00;4;Donnerstag;6;58;11;11;82;8;1;0;0;1
3787;2015-06-11;05:00:00;5;Donnerstag;6;136;11;11;85;10;1;0;0;1
3788;2015-06-11;06:00:00;6;Donnerstag;6;719;12.5;12.5;82;7;2;0;0;1
3789;2015-06-11;07:00:00;7;Donnerstag;6;2488;14.5;14.5;77;21;2;0;0;1
3790;2015-06-11;08:00:00;8;Donnerstag;6;4723;16.5;16.5;68;24;1;0;0;1
3791;2015-06-11;09:00:00;9;Donnerstag;6;2546;17.5;17.5;62;25;1;0;0;1
3792;2015-06-11;10:00:00;10;Donnerstag;6;1318;19;19;56;26;1;0;0;1
3793;2015-06-11;11:00:00;11;Donnerstag;6;1244;20;20;53;29;1;0;0;1
3794;2015-06-11;12:00:00;12;Donnerstag;6;1663;21.5;21;46.5;32;1;0;0;1
3795;2015-06-11;13:00:00;13;Donnerstag;6;1635;21;21;46;30.5;1;0;0;1
3796;2015-06-11;14:00:00;14;Donnerstag;6;1705;22;21;45.5;32;1;0;0;1
3797;2015-06-11;15:00:00;15;Donnerstag;6;1796;21;21;46;33;1;0;0;1
3798;2015-06-11;16:00:00;16;Donnerstag;6;2438;22;21;45.5;28.5;1;0;0;1
3799;2015-06-11;17:00:00;17;Donnerstag;6;4204;21.5;21;45;28.5;1;0;0;1
3800;2015-06-11;18:00:00;18;Donnerstag;6;4183;20.5;20.5;47.5;27;1;0;0;1
3801;2015-06-11;19:00:00;19;Donnerstag;6;2632;19;19;56;25;1;0;0;1
3802;2015-06-11;20:00:00;20;Donnerstag;6;1790;18.5;18.5;58;23;1;0;0;1
3803;2015-06-11;21:00:00;21;Donnerstag;6;1321;17.5;17.5;62;19;1;0;0;1
3804;2015-06-11;22:00:00;22;Donnerstag;6;987;16;16;68;13;1;0;0;1
3805;2015-06-11;23:00:00;23;Donnerstag;6;613;16;16;68;9;1;0;0;1
3806;2015-06-12;00:00:00;0;Freitag;6;351;15.5;15.5;70;10;1;0;0;1
3807;2015-06-12;01:00:00;1;Freitag;6;214;14.5;14.5;74.5;10;1;0;0;1
3808;2015-06-12;02:00:00;2;Freitag;6;133;14;14;77;6.5;1;0;0;1
3809;2015-06-12;03:00:00;3;Freitag;6;96;13.5;13.5;79.5;7;1;0;0;1
3810;2015-06-12;04:00:00;4;Freitag;6;93;13;13;82;6.5;3;0;0;1
3811;2015-06-12;05:00:00;5;Freitag;6;147;13;13;82;9;2;0;0;1
3812;2015-06-12;06:00:00;6;Freitag;6;664;14.5;14.5;77;9;1;0;0;1
3813;2015-06-12;07:00:00;7;Freitag;6;2093;15.5;15.5;74.5;13;1;0;0;1
3814;2015-06-12;08:00:00;8;Freitag;6;4212;17;17;68;15;1;0;0;1
3815;2015-06-12;09:00:00;9;Freitag;6;2489;18;18;68;19;1;0;0;1
3816;2015-06-12;10:00:00;10;Freitag;6;1327;20;20;60;9;1;0;0;1
3817;2015-06-12;11:00:00;11;Freitag;6;1415;21;21;60;13;1;0;0;1
3818;2015-06-12;12:00:00;12;Freitag;6;1676;23;23;57;17;1;0;0;1
3819;2015-06-12;13:00:00;13;Freitag;6;1710;24;24;54;18.5;1;0;0;1
3820;2015-06-12;14:00:00;14;Freitag;6;1675;24;24;54;19.5;1;0;0;1
3821;2015-06-12;15:00:00;15;Freitag;6;1805;23.5;23.5;55.5;17;1;0;0;1
3822;2015-06-12;16:00:00;16;Freitag;6;2407;23.5;23.5;57;13;1;0;0;1
3823;2015-06-12;17:00:00;17;Freitag;6;3787;23;23;59;14;1;0;0;1
3824;2015-06-12;18:00:00;18;Freitag;6;3263;23;23;61;15;1;0;0;1
3825;2015-06-12;19:00:00;19;Freitag;6;2178;22.5;22.5;63;15;7;0;0;1
3826;2015-06-12;20:00:00;20;Freitag;6;991;20;20;78;10;2;0;0;1
3827;2015-06-12;21:00:00;21;Freitag;6;873;18.5;18.5;85.5;9;1;0;0;1
3828;2015-06-12;22:00:00;22;Freitag;6;826;18;18;88;10;2;0;0;1
3829;2015-06-12;23:00:00;23;Freitag;6;747;17.5;17.5;85.5;8;2;0;0;1
3830;2015-06-13;00:00:00;0;Samstag;6;633;17;17;88;8.5;2;0;1;1
3831;2015-06-13;01:00:00;1;Samstag;6;486;17.5;17.5;88;6.5;4;0;1;1
3832;2015-06-13;02:00:00;2;Samstag;6;282;18;18;85.5;17;4;0;1;1
3833;2015-06-13;03:00:00;3;Samstag;6;212;18;18;83;19.5;4;0;1;1
3834;2015-06-13;04:00:00;4;Samstag;6;164;17;17;88;21;3;0;1;1
3835;2015-06-13;05:00:00;5;Samstag;6;109;16;16;88;23;3;0;1;1
3836;2015-06-13;06:00:00;6;Samstag;6;134;16;16;88;21;3;0;1;1
3837;2015-06-13;07:00:00;7;Samstag;6;281;16;16;85.5;20.5;3;0;1;1
3838;2015-06-13;08:00:00;8;Samstag;6;555;16;16;83;26;4;0;1;1
3839;2015-06-13;09:00:00;9;Samstag;6;1051;16;16;83;23;4;0;1;1
3840;2015-06-13;10:00:00;10;Samstag;6;1411;16;16;83;23;4;0;1;1
3841;2015-06-13;11:00:00;11;Samstag;6;1797;16;16;83;23;4;0;1;1
3842;2015-06-13;12:00:00;12;Samstag;6;1891;16;16;83;24;4;0;1;1
3843;2015-06-13;13:00:00;13;Samstag;6;2332;16.5;16.5;80;21.5;4;0;1;1
3844;2015-06-13;14:00:00;14;Samstag;6;2507;18;18;73;19;3;0;1;1
3845;2015-06-13;15:00:00;15;Samstag;6;2491;19.5;19.5;64;23;3;0;1;1
3846;2015-06-13;16:00:00;16;Samstag;6;2641;21;21;55;22;3;0;1;1
3847;2015-06-13;17:00:00;17;Samstag;6;2623;19.5;19.5;66;20.5;3;0;1;1
3848;2015-06-13;18:00:00;18;Samstag;6;2324;19;19;64;16;4;0;1;1
3849;2015-06-13;19:00:00;19;Samstag;6;1998;19;19;66;15;4;0;1;1
3850;2015-06-13;20:00:00;20;Samstag;6;1485;18;18;70.5;15;3;0;1;1
3851;2015-06-13;21:00:00;21;Samstag;6;1028;18;18;68;11;4;0;1;1
3852;2015-06-13;22:00:00;22;Samstag;6;927;18;18;68;8;4;0;1;1
3853;2015-06-13;23:00:00;23;Samstag;6;936;17;17;73;13;3;0;1;1
3854;2015-06-14;00:00:00;0;Sonntag;6;745;16.5;16.5;75;15;4;0;1;1
3855;2015-06-14;01:00:00;1;Sonntag;6;601;15.5;15.5;79.5;9;3;0;1;1
3856;2015-06-14;02:00:00;2;Sonntag;6;405;15;15;82;12;1;0;1;1
3857;2015-06-14;03:00:00;3;Sonntag;6;288;14;14;85;11;1;0;1;1
3858;2015-06-14;04:00:00;4;Sonntag;6;191;13;13;88;11;2;0;1;1
3859;2015-06-14;05:00:00;5;Sonntag;6;148;13;13;88;12;3;0;1;1
3860;2015-06-14;06:00:00;6;Sonntag;6;166;14;14;88;12;3;0;1;1
3861;2015-06-14;07:00:00;7;Sonntag;6;250;15;15;82;11;3;0;1;1
3862;2015-06-14;08:00:00;8;Sonntag;6;417;15.5;15.5;79.5;9;3;0;1;1
3863;2015-06-14;09:00:00;9;Sonntag;6;613;16;16;77;10;4;0;1;1
3864;2015-06-14;10:00:00;10;Sonntag;6;851;14;14;91;17;7;0;1;1
3865;2015-06-14;11:00:00;11;Sonntag;6;1219;14;14;88;13;3;0;1;1
3866;2015-06-14;12:00:00;12;Sonntag;6;1554;14;14;85;13;3;0;1;1
3867;2015-06-14;13:00:00;13;Sonntag;6;1937;14;14;88;11;3;0;1;1
3868;2015-06-14;14:00:00;14;Sonntag;6;2266;16;16;68;11;3;0;1;1
3869;2015-06-14;15:00:00;15;Sonntag;6;2394;17.5;17.5;60;12;3;0;1;1
3870;2015-06-14;16:00:00;16;Sonntag;6;2567;17;17;64;17.5;4;0;1;1
3871;2015-06-14;17:00:00;17;Sonntag;6;2344;17;17;59;14;4;0;1;1
3872;2015-06-14;18:00:00;18;Sonntag;6;2024;16.5;16.5;63.5;17;3;0;1;1
3873;2015-06-14;19:00:00;19;Sonntag;6;1451;15.5;15.5;72.5;17;3;0;1;1
3874;2015-06-14;20:00:00;20;Sonntag;6;1116;14;14;77;16;4;0;1;1
3875;2015-06-14;21:00:00;21;Sonntag;6;678;14;14;77;14;4;0;1;1
3876;2015-06-14;22:00:00;22;Sonntag;6;597;13;13;82;16;4;0;1;1
3877;2015-06-14;23:00:00;23;Sonntag;6;413;12.5;12.5;85;15;3;0;1;1
3878;2015-06-15;00:00:00;0;Montag;6;225;12;12;88;14;3;0;0;1
3879;2015-06-15;01:00:00;1;Montag;6;137;13;13;79.5;14;4;0;0;1
3880;2015-06-15;02:00:00;2;Montag;6;66;12.5;12.5;82;14;4;0;0;1
3881;2015-06-15;03:00:00;3;Montag;6;46;12;12;82;15;4;0;0;1
3882;2015-06-15;04:00:00;4;Montag;6;42;12;12;82;16;4;0;0;1
3883;2015-06-15;05:00:00;5;Montag;6;119;12;12;79.5;14;3;0;0;1
3884;2015-06-15;06:00:00;6;Montag;6;665;12;12;77;17;3;0;0;1
3885;2015-06-15;07:00:00;7;Montag;6;2161;12.5;12.5;72;18;3;0;0;1
3886;2015-06-15;08:00:00;8;Montag;6;4447;13;13;67;21;3;0;0;1
3887;2015-06-15;09:00:00;9;Montag;6;2135;14;14;63;19.5;2;0;0;1
3888;2015-06-15;10:00:00;10;Montag;6;1064;15;15;59;19;2;0;0;1
3889;2015-06-15;11:00:00;11;Montag;6;1197;17;17;50.5;18;2;0;0;1
3890;2015-06-15;12:00:00;12;Montag;6;1406;17.5;17.5;45.5;19;2;0;0;1
3891;2015-06-15;13:00:00;13;Montag;6;1513;18;18;44.5;19;2;0;0;1
3892;2015-06-15;14:00:00;14;Montag;6;1446;17.5;17.5;47.5;16;2;0;0;1
3893;2015-06-15;15:00:00;15;Montag;6;1588;17;17;52;18.5;3;0;0;1
3894;2015-06-15;16:00:00;16;Montag;6;2170;17;17;54;18;2;0;0;1
3895;2015-06-15;17:00:00;17;Montag;6;4137;16.5;16.5;53.5;17.5;2;0;0;1
3896;2015-06-15;18:00:00;18;Montag;6;4050;16;16;55;18;1;0;0;1
3897;2015-06-15;19:00:00;19;Montag;6;2314;15;15;59;19.5;1;0;0;1
3898;2015-06-15;20:00:00;20;Montag;6;1607;14;14;63;19;1;0;0;1
